id,meters,price,rooms,dealer,title,location,district
41lef,55,248000,2,PółnocNieruchomościFranczyza,Słoneczne mieszkanie w spokojnej okolicy,"['Lublin', 'Dziesiąta']",Dziesiąta
41yqI,48,277000,3,PółnocNieruchomościFranczyza,Super inwestycja na Czechowie!,"['Lublin', 'Czechów']",Czechów
41K9D,117,468000,4,ADREMNIERUCHOMOŚCICEZARYPAPLIŃSKI,"Lublin, Rogatka Warszawska, 117 mkw., 4 pokoje","['Rogatka', 'Warszawska']",Warszawska
41JsT,93.65,570000,4,LubelskieNieruchomości-Drabik,Mieszkanie 2 poziomowe + taras 50m2! os. Botanik,"['Lublin', 'Botanik']",Botanik
41J8Y,47.70,307000,3,BiuroNieruchomościKWADRAT,"Wieniawa, 3 Pokoje 46m2 Idealne Na Wynajem!","['Lublin', 'Wieniawa']",Wieniawa
41J5W,48.90,312000,3,StrefaM,--1 piętro-nowoczesne-3 pokoje--,"['Lublin', 'Bronowice']",Bronowice
3XFbO,43.50,279000,2,LubelskieMieszkania,"Mieszkanie w centrum miasta,Dwa pokoje.","['Lublin', 'Śródmieście']",Śródmieście
3ZQb2,49.20,249900,2,LubelskieMieszkania,Spokojna okolica.Dużo zieleni.Cena Podlega Negocj.,"['Lublin', 'Bronowice']",Bronowice
40XLu,54.27,269900,2,LubelskieMieszkania,Słoneczne mieszkanie w odrestaurowanej kamienicy,"['Lublin', 'Dziesiąta']",Dziesiąta
414qK,54.85,363000,2,BIGCITYBROKER,"*** 54,85 mkw na Ponikwodzie, 2 pokoje + garaż ***","['Lublin', 'Ponikwoda']",Ponikwoda
41IGr,41.44,250712,2,3KLUCZEs.c.,"Mieszkanie, 41,44 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41IGo,54.29,336598,3,3KLUCZEs.c.,"Mieszkanie, 54,29 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41IGn,67.46,398014,4,3KLUCZEs.c.,"Mieszkanie, 67,46 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41IE5,108.30,475000,3,M-HOUSENieruchomości,"Mieszkanie o pow.108m2, Centrum,","['Lublin', 'lubelskie']",lubelskie
41ICd,48,279000,3,BiuroNieruchomościKWADRAT,"3 pokoje, 48m2, Lsm- blisko uczelni!!!","['Lublin', 'LSM']",LSM
41IBT,55,350000,2,INDEPRONIERUCHOMOŚCI,Przestronne mieszkanie 5 min do uczelni,"['Lublin', 'Sławinek']",Sławinek
41IBH,47,219000,3,StrefaM,--3 pokoje do własnej aranżacji--,"['Lublin', 'Tatary']",Tatary
41b5w,112,660000,4,MGNieruchomości,Atrakcyjne mieszkanie Wrotków!,"['Lublin', 'Wrotków']",Wrotków
3Q8aA,63.99,351780,3,ŻagielDomSp.zo.o.,"Mieszkanie 3 pok z aneksem, 63,99m2, ul. Gęsia.","['Lublin', 'lubelskie']",lubelskie
40Op0,62.70,338000,3,ŻagielDomSp.zo.o.,"Mieszkanie 3 pokoje, 62,7 m2, Lublin Węglin","['Lublin', 'Węglin']",Węglin
427zP,58.20,420000,3,Ofertaprywatna,"mieszkanie, LSM 58,20 m2","['Lublin', 'LSM']",LSM
40hsA,56,379000,2,Ofertaprywatna,"mieszkanie 56 m2, 2 pokoje, klimatyzacja","['Lublin', 'Bazylianówka']",Bazylianówka
42b7S,59.48,362828,3,3KLUCZEs.c.,"Mieszkanie, 59,48 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42b3e,61.53,375333,3,3KLUCZEs.c.,"Mieszkanie, 61,53 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42b3b,32.38,213708,1,3KLUCZEs.c.,"Mieszkanie, 32,38 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42b38,66.78,407358,3,3KLUCZEs.c.,"Mieszkanie, 66,78 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42b36,53.41,341824,2,3KLUCZEs.c.,"Mieszkanie, 53,41 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42b2L,48,279000,2,HERMESHOUSE,Braci Wieniawskich dwa pokoje dostępne od zaraz,"['Lublin', 'Czechów']",Czechów
41RNG,57.50,360000,4,BIGCITYBROKER,"Mieszkanie 4-pokojowe na Czechowie, parter","['Czechów', 'Dolny']",Dolny
41Ufm,49.10,382000,4,BIGCITYBROKER,"Mieszkanie idealne na wynajem, 4 pokoje","['Lublin', 'Czuby']",Czuby
42aXS,60.37,392405,2,FRANCZEWSKANieruchomościs.c.,Trzypokojowe mieszkanie o pow. 60m2 Bazylianówka,"['Lublin', 'Bazylianówka']",Bazylianówka
42aTF,68.21,500000,3,BIURONIERUCHOMOŚCIANMA,Mieszkanie 3-pok idealne dla studentów,"['Lublin', 'lubelskie']",lubelskie
42aSV,49.10,382000,4,3KLUCZEs.c.,Cztery pokoje Czuby - inwestycyjnie,"['Lublin', 'lubelskie']",lubelskie
429XA,55,359000,3,InvestorNieruchomościFranchise,"Super mieszkanie w Lublinie na Lsm, idealne dla ro","['Lublin', 'LSM']",LSM
429Xy,48,269000,3,InvestorNieruchomościFranchise,Mieszkanie trzypokojowe na Wrotkowie,"['Lublin', 'Wrotków']",Wrotków
428rn,39.80,229000,2,K&MEstates,* 2 oddzielne pokoje* podjazd dla wózków,"['Lublin', 'Bronowice']",Bronowice
429Wn,59.75,440000,3,InvestorNieruchomościFranchise,Piękne trzypokojowe mieszkanie na Ponikwodzie.,"['Lublin', 'Ponikwoda']",Ponikwoda
429LP,102.97,580000,5,Lokum,Dwupoziomowe mieszkanie. Bazylianówka ul Cyprysowa,"['Lublin', 'Bazylianówka']",Bazylianówka
429Lr,60.20,368000,3,PrestigeBroker,3 Pokoje Na Czubach !,"['Lublin', 'Czuby']",Czuby
3Z09a,91.44,560000,5,BIGCITYBROKER,"Centrum, 5 pokoi+ kuchnia- blok 1995","['Lublin', 'lubelskie']",lubelskie
41m9c,149.60,2000000,4,BIGCITYBROKER,Apartament przy placu Litewskim,"['Lublin', 'lubelskie']",lubelskie
41hKa,112,580000,4,BIGCITYBROKER,Segmeny Ponikwoda,"['Lublin', 'lubelskie']",lubelskie
429F1,85,480000,3,VISUMNIERUCHOMOŚCI,"Mieszkanie 85m2, do wejścia","['Lublin', 'Sławinek']",Sławinek
429za,28.79,230000,1,HomeBrokerS.A.,"Mieszkanie, 28,79 m², Lublin","['Lublin', 'Dziesiąta']",Dziesiąta
42mi0,59.75,435000,3,BIGCITYBROKER,Przestronne 3-pokojowe mieszkanie na Ponikwodzie,"['Lublin', 'Ponikwoda']",Ponikwoda
42mhT,83.50,490000,4,BIGCITYBROKER,"Mieszkanie 4-pokojowe Czuby 83,5 mkw","['Czechów', 'Górny']",Górny
42mgI,74,315000,3,LubelskieMieszkania,"Ciekawe mieszkanie rozkładowe, po remoncie Lublin","['Lublin', 'Wrotków']",Wrotków
42mgC,79,565000,3,4tepiętro,Apartament nieopodal Uniwersytetu Medycznego,"['Lublin', 'Czechów']",Czechów
42mdy,92,475000,4,Lokum,Mieszkanie Wieniawa Lublin ul. Sikorskiego 4pokoje,"['Lublin', 'Wieniawa']",Wieniawa
42m6p,37.70,279000,2,INDEPRONIERUCHOMOŚCI,2 pokojowe mieszkanie do sprzedania Lsm,"['Lublin', 'lubelskie']",lubelskie
42lOP,61.50,430500,3,,Mieszkanie 3-pokojowe w niskim bloku. Czuby !,"['Lublin', 'Czuby']",Czuby
42m4o,48.48,95000,2,HestusProperties,Mieszkanie w systemie Tbs,"['Lublin', 'Sławinek']",Sławinek
42m3j,37.30,279000,2,StrefaM,*Lsm/os.Piastowskie*dwa pokoje*niski blok*winda**,"['Lublin', 'lubelskie']",lubelskie
40Zcc,62,359000,4,,"***4 pokoje, okolice Politechniki***","['Lublin', 'LSM']",LSM
41ZTe,72,449000,3,,"*Okolice Politechniki, Wysoki Standard, 3 pokoje*","['Lublin', 'LSM']",LSM
426If,60,380000,2,,"***Dwa pokoje,wysoki standard z tarasem Wrotków***","['Lublin', 'Wrotków']",Wrotków
42lVA,54,323460,3,FRANCZEWSKANieruchomościs.c.,"Mieszkanie, 54 m², Lublin","['Lublin', 'Wrotków']",Wrotków
42lVy,45.58,273024.20,2,FRANCZEWSKANieruchomościs.c.,"Mieszkanie, 45,58 m², Lublin","['Lublin', 'Wrotków']",Wrotków
42lVx,48.83,283214,3,FRANCZEWSKANieruchomościs.c.,Mieszkanie na Wrotkowie w nowej inwestycji!,"['Lublin', 'Wrotków']",Wrotków
42lVv,62.49,371815.50,4,FRANCZEWSKANieruchomościs.c.,"Mieszkanie, 62,49 m², Lublin","['Lublin', 'Wrotków']",Wrotków
42lVu,42.58,250796.20,2,FRANCZEWSKANieruchomościs.c.,2 pokojowe mieszkanie Wrotków,"['Lublin', 'Wrotków']",Wrotków
42lWR,50,310000,2,Arena,2 pokoje Lublin Lsm ul. Wigilijna,"['Lublin', 'LSM']",LSM
42lTz,56.50,295000,4,InvestorNieruchomościFranchise,Czteropokojowe mieszkanie na Dziesiątej.,"['Lublin', 'Dziesiąta']",Dziesiąta
40ZiD,70,450000,4,RoyalNieruchomości,"***4 pokoje, idealne pod wynajem***","['Lublin', 'Sławin']",Sławin
40ZhF,61.86,615000,3,3KLUCZEs.c.,3 pokoje Metropolitan Lsm wysoki standard,"['os.', 'Konopnickiej']",Konopnickiej
40Z9y,118,664900,6,FRANCZEWSKANieruchomościs.c.,Mieszkanie blisko centrum,"['Lublin', 'Centrum']",Centrum
40Z9x,68,439900,3,FRANCZEWSKANieruchomościs.c.,Mieszkanie blisko centrum,"['Lublin', 'Centrum']",Centrum
40Z9v,36.60,286000,1,FRANCZEWSKANieruchomościs.c.,Mieszkanie blisko centrum,"['Lublin', 'Centrum']",Centrum
40Z6D,47.88,254677,2,CLIVUSNieruchomości,"Lublin, Czuby ul. Kwarcowa","['Lublin', 'Czuby']",Czuby
40Z6C,39.70,213730,2,CLIVUSNieruchomości,"Lublin, Czuby ul. Kwarcowa","['Lublin', 'Czuby']",Czuby
40Z3G,124,625000,4,PrestigeBroker,Duże mieszkanie w centrum na sprzedaż,"['Lublin', 'Śródmieście']",Śródmieście
40Z3m,45.75,265350,2,3KLUCZEs.c.,"Mieszkanie, 45,75 m², Lublin","['Lublin', 'Węglinek']",Węglinek
40Z27,76.72,436000,3,Lokum,Mieszkanie Lublin ul. Szafirowa 3 pokoje,"['Lublin', 'Czuby']",Czuby
3PmgY,120.48,509000,4,BigCityInvestsp.zo.o,Segment w stanie deweloperskim,"['Lublin', 'Sławin']",Sławin
40YRI,38.74,219000,2,NOWAKNieruchomości,"gotowe do zamieszkania, 2 pokoje","['Lublin', 'Dziesiąta']",Dziesiąta
40YLk,56.87,339000,3,NOWAKNieruchomości,"3 pokoje, Czechów, ul. Kurantowa","['Czechów', 'Górny']",Górny
3YZUo,74,421800,4,ŻagielDomSp.zo.o.,"Mieszkanie 4 pokoje, 74 m2, Lublin-Wrotków","['Lublin', 'Wrotków']",Wrotków
40Yzr,57,348000,5,WMNieruchomości,Uniwersytet Medyczny 5 pok Do Wprowadzenia!,"['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
40Yt8,67.40,435000,5,HomeBrokerS.A.,"Mieszkanie, 67,40 m², Lublin","['Lublin', 'Czuby']",Czuby
40XxR,68.59,308000,4,BIGCITYBROKER,"Mieszkanie 4 - pokojowe, Wrotków 4,767mkw","['Lublin', 'Wrotków']",Wrotków
40XcD,175,497000,4,4tepiętro,"Wojciechowska, dwupoziomowe, 4 pokoje, 2 balkony","['Lublin', 'Konstantynów']",Konstantynów
40X9B,51.81,331584,3,3KLUCZEs.c.,"Mieszkanie, 51,81 m², Lublin","['Lublin', 'Sławin']",Sławin
40X9A,69.32,415226.80,4,3KLUCZEs.c.,"Mieszkanie, 69,32 m², Lublin","['Lublin', 'Sławin']",Sławin
40X0H,60.55,369999,3,PółnocNieruchomościFranczyza,3 pokoje na parterze.,"['Lublin', 'Węglinek']",Węglinek
40VYI,67.68,460000,3,M-HOUSENieruchomości,"Mieszkanie trzypokojowe, 67,68m2, Centrum, Lublin","['Lublin', 'Śródmieście']",Śródmieście
40VUz,76.72,436000,3,SzymanekNieruchomościSp.zo.o.,Komfortowe 3 pokojowe mieszkanie na Porębie,"['Lublin', 'Czuby']",Czuby
40VH6,68.59,308000,4,Alfahouse,Mieszkanie - Lublin Wrotków,"['Lublin', 'Wrotków']",Wrotków
42ctX,58,335000,3,Ofertaprywatna,"Kalinowszczyzna, Niepodległości, 3 pok. 58mkw.","['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
42cQE,46.70,330000,3,ElżbietaLiberdaLexPerfectaKancelariaRadcyPrawnegoiBiuroNieruchomości,Mieszkanie-ścisłe centrum miasta-do zamieszkania!,"['Lublin', 'Śródmieście']",Śródmieście
42cIf,49.50,309990,3,BiuroNieruchomościKWADRAT,3 oddzielne pokoje po generalnym remoncie!!!,"['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
42cIc,60,389000,3,LubelskieMieszkania,"Idealne pod wynajem, niski czynsz, blisko uczelni.","['Lublin', 'Wieniawa']",Wieniawa
42cEZ,66.75,387150,4,FRANCZEWSKANieruchomościs.c.,Nowa inwestycja o podwyższonym standardzie,"['Lublin', 'Węglinek']",Węglinek
42cEV,32.38,210470,1,FRANCZEWSKANieruchomościs.c.,Mieszkanie z możliwością wydzielenia 2 pokoi,"['Lublin', 'Węglinek']",Węglinek
42cEW,53.41,320460,2,FRANCZEWSKANieruchomościs.c.,"Mieszkanie, 53,41 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42cCx,97,599999,4,4tepiętro,*Jedyne w swoim rodzaju mieszkanie na Wrotkowie*,"['Lublin', 'Wrotków']",Wrotków
42cxR,73.08,435000,3,3KLUCZEs.c.,Apartament Laurowa,"['Lublin', 'Bazylianówka']",Bazylianówka
40HzO,20,97000,1,Ofertaprywatna,Kawalerka w kamienicy,"['Lublin', 'Bronowice']",Bronowice
41Ftr,51.05,320000,2,Lokum,"Rozkładowe, 2 pokoje, wysoki parter, 51 m2","['Lublin', 'Sławin']",Sławin
42cnv,64.98,337896,3,4tepiętro,Nowa inwestycja na Felinie!,"['Lublin', 'Felin']",Felin
42cjY,40.56,360000,2,FRANCZEWSKANieruchomościs.c.,Mieszkanie w centrum,"['Czechów', 'Dolny']",Dolny
42cdX,51,349000,3,PanoramaNieruchomości,"---Botanik, blok z windą, Okazja---","['Lublin', 'Sławin']",Sławin
42cdR,53.41,341824,3,3KLUCZEs.c.,"Mieszkanie, 53,41 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42cdP,59.48,350932,3,3KLUCZEs.c.,"Mieszkanie, 59,48 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42cdQ,59.48,344984,3,3KLUCZEs.c.,"Mieszkanie, 59,48 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42cdO,66.75,387150,4,3KLUCZEs.c.,"Mieszkanie, 66,75 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42cdN,66.75,393825,4,3KLUCZEs.c.,"Mieszkanie, 66,75 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42cdM,38,348000,2,3KLUCZEs.c.,Dwa pokoje w wysokim standardzie Botanik,"['Lublin', 'Sławin']",Sławin
42cab,38,223000,2,WMNieruchomości,"2 pokoje na Wieniawie- 10 min pieszo do Kul, Umcs","['Lublin', 'Wieniawa']",Wieniawa
41IYD,57.54,295000,4,MetrohouseLublin,Mieszkanie 4-pokojowe przy ul Młodzieżowej.,"['Lublin', 'Dziesiąta']",Dziesiąta
429ys,53.30,330000,3,MetrohouseLublin,Mieszkanie 53 m2 idealne pod inwestycje LSM,"['Lublin', 'LSM']",LSM
3U1CU,14.50,99000,2,FRANCZEWSKANieruchomościs.c.,1 pokojowe mieszkanie Dziesiąta,"['os.', 'Zana']",Zana
3U1xe,101.95,799000,3,Arena,Apartament w centrum Lublina,"['Lublin', 'Śródmieście']",Śródmieście
3SoB2,96.90,415000,4,Arena,Mieszkanie w Segmencie-Stan Deweloperski!,"['Lublin', 'Ponikwoda']",Ponikwoda
3TROA,85.43,599000,4,AlternatywneBiuroNieruchomościLublinvestSp.zo.o.,Atrakcyjny apartament ul. ks. J. Popiełuszki 28,"['Lublin', 'Wieniawa']",Wieniawa
3TQx6,64.45,335140,4,3KLUCZEs.c.,"Mieszkanie, 64,45 m², Lublin","['Lublin', 'Felin']",Felin
3TQx2,51.36,272208,2,3KLUCZEs.c.,"Mieszkanie, 51,36 m², Lublin","['Lublin', 'Felin']",Felin
3TPU4,71.70,415000,3,KancelariaFinansowaKrzysztofNieznaj,Wygodne mieszkanie na wyższym parterze,"['Lublin', 'Bronowice']",Bronowice
3PKw6,36.20,300000,1,Lokum,"kawalerka w Śródmieściu tuż przy Um, 36,2 mkw","['Lublin', 'Śródmieście']",Śródmieście
3TMOv,74.50,499000,3,AlternatywneBiuroNieruchomościLublinvestSp.zo.o.,"Mieszkanie, 74,50 m², Lublin","['Lublin', 'Wieniawa']",Wieniawa
3TLnC,115,350000,4,4tepiętro,Okazja 115m po remoncie w atrakcyjnej cenie.,"['Lublin', 'Bronowice']",Bronowice
3TKZa,30.25,175450,2,FRANCZEWSKANieruchomościs.c.,2 pokojowe mieszkanie Dziesiąta,"['os.', 'Zana']",Zana
3TIWG,52,349000,2,CLIVUSNieruchomości,"Lublin, Czuby, Kryształowa","['Lublin', 'Czuby']",Czuby
3TIsQ,76,399999,4,PrestigeBroker,Mieszkanie Idealne na wynajem !! Stan Deweloperski,"['Lublin', 'Wrotków']",Wrotków
3TIs0,72.97,459900,3,BiuroNieruchomościKWADRAT,"Mieszkanie 3 pokoje w nowszym budownictwie, Różana","['Lublin', 'Czuby']",Czuby
3THhG,118,692000,6,Lokum,"6 pokoi w Śródmieściu tuż przy Um, 118 mkw","['Lublin', 'Śródmieście']",Śródmieście
3TGxV,145.90,515000,4,AgencjaNieruchomościRolmex-PlusSp.zo.o.,"Mieszkanie, 145,90 m², Lublin","['os.', 'Zana']",Zana
3TnHO,92.25,489000,4,BiuroNieruchomościKWADRAT,"Lsm 92,25 m2 - 4 - pokoje po remoncie !!!","['Lublin', 'LSM']",LSM
3TkQI,129.10,610000,5,FreedomNieruchomościFranczyza,Rodzinne 5 pokojowe mieszkanie,"['Lublin', 'Sławin']",Sławin
3KHFC,54.80,276740,3,Arena,Mieszkanie trzypokojowe na nowym osiedlu!,"['Lublin', 'Felin']",Felin
3PZSM,47.66,252598,2,Arena,"2 pokoje, stan deweloperski- Felin","['Lublin', 'Felin']",Felin
3Q0gk,61.30,318760,3,Arena,"Nowa inwestycja, 3 pokoje- Felin","['Lublin', 'Felin']",Felin
2KnzP,135.27,750000,5,BIGCITYBROKER,Apartament w nowym budownictwie Centrum,"['Lublin', 'Centrum']",Centrum
3T7qI,61,380000,4,CLIVUSNieruchomości,"Lublin, Czuby, Bursztynowa","['Lublin', 'Poręba']",Poręba
3T1EA,87.50,379000,3,PółnocNieruchomościFranczyza,Inwestycyjne mieszkanie do remontu,"['Lublin', 'Wieniawa']",Wieniawa
41sAf,65.90,365000,3,StrefaM,*3-4 pokoje*I piętro*winda*po remoncie*,"['Czechów', 'Dolny']",Dolny
41sy2,73.71,372235.50,3,GreenHouseNieruchomości,Nowe mieszkanie Lublin-Wrotków,"['Lublin', 'Wrotków']",Wrotków
41suv,56,300000,3,CLIVUSNieruchomości,"Lublin, Czuby ul. Kwarcowa","['Lublin', 'Czuby']",Czuby
41stv,48,249000,3,4tepiętro,Trzy słoneczne pokoje na Dziesiątej,"['Lublin', 'Dziesiąta']",Dziesiąta
41siW,69.18,519000,3,WMNieruchomości,3-pokojowe mieszkanie z widokiem na Park Saski.,"['Lublin', 'Wieniawa']",Wieniawa
41sdd,83.50,490000,4,4tepiętro,"Czechów, Harnasie, 4 pokoje, 83,5m2!","['Lublin', 'Czechów']",Czechów
3YTsY,72.60,413820,3,ŻagielDomSp.zo.o.,"Mieszkanie, 72,60 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YZU8,74,421800,4,ŻagielDomSp.zo.o.,"Mieszkanie 4 pokoje, 74 m2, Lublin-Wrotków","['Lublin', 'Wrotków']",Wrotków
41s2P,29.69,204861,2,PremiumBroker,"Kawalerka 29,69 mkw Ponikwoda stan deweloperski","['Lublin', 'Ponikwoda']",Ponikwoda
41s2s,27,191700,1,PremiumBroker,Kawalerka 27mkw Ponikwoda stan deweloperski,"['Lublin', 'Ponikwoda']",Ponikwoda
41rNN,59.40,315000,3,HomeBrokerS.A.,"Mieszkanie, 59,40 m², Lublin","['Lublin', 'Czechów']",Czechów
41rCH,56.43,299079,3,3KLUCZEs.c.,"Mieszkanie, 56,43 m², Lublin","['Lublin', 'Felin']",Felin
41rCG,43.69,240295,2,3KLUCZEs.c.,"Mieszkanie, 43,69 m², Lublin","['Lublin', 'Felin']",Felin
41rCC,60.63,315276,4,3KLUCZEs.c.,"Mieszkanie, 60,63 m², Lublin","['Lublin', 'Felin']",Felin
41rCD,68.57,356564,4,3KLUCZEs.c.,"Mieszkanie, 68,57 m², Lublin","['Lublin', 'Felin']",Felin
41rCB,51.37,272261,3,3KLUCZEs.c.,"Mieszkanie, 51,37 m², Lublin","['Lublin', 'Felin']",Felin
41rCA,55.79,295687,3,3KLUCZEs.c.,"Mieszkanie, 55,79 m², Lublin","['Lublin', 'Felin']",Felin
41rCy,42.88,235840,2,3KLUCZEs.c.,"Mieszkanie, 42,88 m², Lublin","['Lublin', 'Felin']",Felin
41rCv,41.36,227480,2,3KLUCZEs.c.,"Mieszkanie, 41,36 m², Lublin","['Lublin', 'Felin']",Felin
41rCx,36.32,203392,2,3KLUCZEs.c.,"Mieszkanie, 36,32 m², Lublin","['Lublin', 'Felin']",Felin
41rCw,51.47,272791,2,3KLUCZEs.c.,"Mieszkanie, 51,47 m², Lublin","['Lublin', 'Felin']",Felin
41rCs,44.23,243265,2,3KLUCZEs.c.,"Mieszkanie, 44,23 m², Lublin","['Lublin', 'Felin']",Felin
41rCt,60.72,315744,4,3KLUCZEs.c.,"Mieszkanie, 60,72 m², Lublin","['Lublin', 'Felin']",Felin
41rCq,45.09,247995,2,3KLUCZEs.c.,"Mieszkanie, 45,09 m², Lublin","['Lublin', 'Felin']",Felin
3KJas,54.55,321845,3,CLIVUSNieruchomości,Lublin Apartamenty okol. Centrum i Starego Miasta,"['Lublin', 'Kośminek']",Kośminek
3Krli,71.71,420000,3,WMNieruchomości,Wygodne mieszkanie !!!,"['Lublin', 'Ponikwoda']",Ponikwoda
3KoA4,62,400000,3,BiuroNieruchomościARKADIA,3 pokojowe w Centrum,"['Lublin', 'Centrum']",Centrum
3Kdla,94.50,439000,4,BIGCITYBROKER,95 mkw bezczynszowego mieszkania na Ponikwodzie,"['Lublin', 'Ponikwoda']",Ponikwoda
3Kddq,67.74,373000,3,Arena,"Mieszkanie, 67,74 m², Lublin","['Lublin', 'Śródmieście']",Śródmieście
3K2Wy,48.59,325553,2,CLIVUSNieruchomości,Ostatnie Apartamenty ul. Nałęczowska Okazja,"['Lublin', 'Szerokie']",Szerokie
3K2UI,49.23,330000,2,CLIVUSNieruchomości,Ostatnie Apartamenty ul. Nałęczowska Okazja,"['Lublin', 'Szerokie']",Szerokie
3K2Ti,121.13,751006,4,CLIVUSNieruchomości,Prestiżowy Apartament w Idealnej Lokalizacji !,"['Lublin', 'Szerokie']",Szerokie
3K2Tq,117.31,739053,4,CLIVUSNieruchomości,Prestiżowy Apartament w Idealnej Lokalizacji !,"['Lublin', 'Szerokie']",Szerokie
3JBQg,79.95,445000,3,HFBroker,Atrakcyjne mieszkanie 80 m² w centrum Lublina,"['Lublin', 'Śródmieście']",Śródmieście
3JBQA,75.30,375000,4,HFBroker,">> Przestronne, mieszkanie z pięknym widokiem","['os.', 'Zana']",Zana
3JvhG,53.50,325000,2,CLIVUSNieruchomości,"Lublin, Czuby","['Lublin', 'Czuby']",Czuby
3JnLV,59,299000,3,FRANCZEWSKANieruchomościs.c.,3 pokoje Nałęczów. Dobra cena.,"['Lublin', 'lubelskie']",lubelskie
3Jgq0,100,790000,3,LubelskieMieszkania,"Apartament wysokiej klasy, 3 pokoje, garaż","['Lublin', 'Śródmieście']",Śródmieście
3Jera,47.90,320000,3,LubelskieMieszkania,Mieszkanie 3 pokojowe na Czubach,"['Lublin', 'Czuby']",Czuby
3JdZa,60,225000,2,ElżbietaLiberdaLexPerfectaKancelariaRadcyPrawnegoiBiuroNieruchomości,Nowy Świat - 2 pokoje - do zamieszkania!,"['Lublin', 'Dziesiąta']",Dziesiąta
3J8ji,48.30,249000,2,BIGCITYBROKER,Ścisłe Centrum / Okazja Inwestycyjna,"['Lublin', 'Centrum']",Centrum
3J4dS,20,194900,1,CLIVUSNieruchomości,"Lublin,Lsm","['Lublin', 'LSM']",LSM
3IXYv,66.43,360000,3,PrestigePropertySp.zo.o.,"Mieszkanie, 66,43 m², Lublin","['Lublin', 'lubelskie']",lubelskie
3IPDG,72,465000,4,CLIVUSNieruchomości,"Lublin, Czuby, Węglinek, Kryształowa","['Lublin', 'Czuby']",Czuby
3IE3G,35.87,215220,2,CLIVUSNieruchomości,Lublin Nowe Budownictwo Ostatnie mieszkania Okazja,"['Lublin', 'Bronowice']",Bronowice
3IE40,54.55,321845,3,CLIVUSNieruchomości,Lublin Apartamenty okol. Kaufland M.Majdanka,"['Lublin', 'Bronowice']",Bronowice
3IE3V,54.55,321845,3,CLIVUSNieruchomości,Lublin Apartamenty okol. Centrum i Starego Miasta,"['Lublin', 'Kośminek']",Kośminek
3YTsU,72.60,413820,3,ŻagielDomSp.zo.o.,"Mieszkanie, 72,60 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YTt6,49,286650,2,ŻagielDomSp.zo.o.,"Mieszkanie, 49 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YTtu,66.90,381330,3,ŻagielDomSp.zo.o.,"Mieszkanie, 66,90 m², Lublin","['Lublin', 'Wrotków']",Wrotków
40RjB,60.55,380000,3,PrestigeBroker,***3 Pokojowe Mieszkanie Dla Rodziny***,"['Lublin', 'Węglinek']",Węglinek
3RNy0,106.70,520000,4,Login-HouseNieruchomości,Super mieszkanie na Botaniku!,"['Lublin', 'Botanik']",Botanik
40Rfw,140,726000,5,HomeBrokerS.A.,"Mieszkanie, 140 m², Lublin","['Lublin', 'Sławinek']",Sławinek
40QKR,53.70,349000,2,Inwe,mieszkanie 2 pokojowe centrum C.O. wys 3 M,"['Lublin', 'Centrum']",Centrum
40Qqu,53.61,294855,3,Arena,Trzy pokoje w nowym budownictwie,"['Lublin', 'Dziesiąta']",Dziesiąta
40Qqw,43.22,259320,2,Arena,2 pokoje w nowym budownictwie,"['Lublin', 'Wrotków']",Wrotków
40Qqt,47.73,267288,2,Arena,2 pokoje w nowym bloku,"['Lublin', 'Wrotków']",Wrotków
40Qqs,48.58,281764,2,Arena,2 pokoje w nowym budownictwie !,"['Lublin', 'Wrotków']",Wrotków
40Qqq,48.60,281880,2,Arena,Dwupokojowe mieszkanie na nowym osiedlu!,"['Lublin', 'Wrotków']",Wrotków
40Qqr,62.58,344190,3,Arena,3 pokoje w nowym bloku,"['Lublin', 'Wrotków']",Wrotków
40QpH,45.31,265064,2,Arena,Dwupokojowe mieszkanie na nowym osiedlu!,"['Lublin', 'Dziesiąta']",Dziesiąta
40Q21,59.05,330000,3,WMNieruchomości,"Mieszkanie sprzedaż 3 pokoje Czuby 59,05 m2","['Lublin', 'Czuby']",Czuby
40Q0K,62.50,385000,3,HomeBrokerS.A.,"Mieszkanie, 62,50 m², Lublin","['Lublin', 'Czuby']",Czuby
40PWw,92.25,489000,4,HFBroker,Piękne mieszkanie na sprzedaż w dzielnicy Lsm !,"['Lublin', 'LSM']",LSM
